source,target,weight,source_cell_class,source_cell_type,source_hemibrain_type,source_side,target_cell_class,target_cell_type,target_hemibrain_type,target_side
720575940656090017,720575940627236874,25.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940644961588,720575940627236874,18.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630546540,720575940627236874,16.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940627236874,34.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940644258327,720575940627236874,1.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940627252267,14.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630024566,720575940627252267,18.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940638633535,720575940627252267,7.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940627480586,720575940627252267,12.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940628181520,720575940627252267,17.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940627276114,10.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940628739560,720575940627276114,18.0,ALPN,,VC2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940629926159,720575940627276114,9.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940627276114,14.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940631930828,720575940627276114,16.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940640032896,720575940627276114,14.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940627372284,20.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618295454,720575940627372284,12.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940617668747,720575940627372284,19.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940640971995,720575940627372284,14.0,ALPN,,VM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940624515571,720575940627372284,19.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623528925,720575940627660968,27.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940627660968,17.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627160322,720575940627660968,15.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940627660968,17.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940620595053,720575940627660968,1.0,ALPN,,VL1_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940624001321,720575940627660968,16.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627035388,720575940627660968,13.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940627801930,28.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940638633535,720575940627801930,21.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940644961588,720575940627801930,18.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940614727903,720575940627801930,1.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940627801930,36.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940627808232,1.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940627808232,17.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940616079035,720575940627808232,9.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940627808232,15.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610505170,720575940627808232,21.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613167007,720575940627808232,16.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940627808232,2.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622364184,720575940627808232,6.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620638335,720575940627808232,1.0,ALPN,,DL3_lPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940627912464,5.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940636873791,720575940627912464,2.0,ALPN,,VA6_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940616079035,720575940627912464,8.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940619838912,720575940627912464,5.0,ALPN,,VA5_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940623528925,720575940627930490,15.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940640697808,720575940627930490,20.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940637526190,720575940627930490,14.0,ALPN,,VC1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940611079236,720575940627930490,18.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623528925,720575940628137478,1.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627480586,720575940628137478,11.0,ALPN,,VM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940624057853,720575940628137478,11.0,ALPN,VM6_adPN,VC5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628954112,720575940628137478,1.0,ALPN,,M_lPNm11D,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940628137478,1.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940631930828,720575940628137478,30.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628077568,720575940628137478,22.0,ALPN,,VM1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613809554,720575940628137478,8.0,ALPN,,M_lPNm11D,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940628593884,14.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940628593884,13.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940617179451,720575940628593884,23.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940620467438,720575940628593884,18.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940628685884,6.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630024566,720575940628685884,11.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630770042,720575940628685884,22.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940608199748,720575940628685884,1.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940608845525,720575940628685884,1.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940623528925,720575940628843931,23.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940638633535,720575940628843931,13.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628283560,720575940628843931,11.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940623528925,720575940629031323,18.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630546540,720575940629031323,10.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940629031323,25.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940629031323,19.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630928715,720575940629031323,14.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940629292844,8.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628316047,720575940629292844,17.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940624057853,720575940629292844,24.0,ALPN,VM6_adPN,VC5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940629292844,17.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940608845525,720575940629292844,17.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940629292844,15.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940629322746,9.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630546540,720575940629322746,3.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940627772009,720575940629322746,14.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940629322746,8.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940620437339,720575940629322746,12.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940640032896,720575940629322746,9.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940629675595,23.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630024566,720575940629675595,19.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940627480586,720575940629675595,6.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940617668747,720575940629675595,31.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940627160322,720575940629675595,17.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940629899511,5.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630546540,720575940629899511,4.0,ALPN,,V_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940640697808,720575940629899511,16.0,ALPN,,VM2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628316047,720575940629899511,14.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625431866,720575940629899511,17.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940609454603,720575940629899511,10.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940616079035,720575940629899511,26.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610048981,720575940629899511,15.0,ALPN,,VM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940630189624,1.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940644961588,720575940630189624,1.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940627480586,720575940630189624,5.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940614727903,720575940630189624,2.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630770042,720575940630189624,7.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940627035388,720575940630189624,4.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940623528925,720575940630299254,21.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630024566,720575940630299254,29.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940630299254,30.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940612284569,720575940630299254,1.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,KCab,KCab-m,left
720575940628467611,720575940630299254,9.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940630403855,2.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940627480586,720575940630403855,1.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940611079236,720575940630403855,39.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940617179451,720575940630403855,26.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940610048981,720575940630403855,4.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940648650884,720575940630403855,25.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940603231916,720575940630403855,23.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623528925,720575940630419983,23.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940630419983,28.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940635933119,720575940630419983,26.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619385765,720575940630419983,18.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940630497142,29.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940656090017,720575940630497142,33.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627480586,720575940630497142,20.0,ALPN,,VM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625784153,720575940630497142,13.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940630497142,16.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940630769962,19.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940604431584,720575940630769962,12.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627160322,720575940630769962,11.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940631930828,720575940630769962,3.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620189790,720575940630769962,15.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619928429,720575940630769962,1.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940630920479,9.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940614727903,720575940630920479,6.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940630920479,8.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940630920479,23.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940648650884,720575940630920479,8.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940610752068,720575940630920479,3.0,ALPN,"(M_adPNm4,M_adPNm5)b","M_adPNm4,M_adPNm5",left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940631043896,1.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618295454,720575940631043896,13.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940614727903,720575940631043896,8.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940628467611,720575940631043896,12.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940634939327,720575940631043896,30.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940628181520,720575940631043896,25.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623528925,720575940631108179,12.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617668747,720575940631108179,1.0,ALPN,,VA4_lPN,left,Kenyon_Cell,,KCg-m,left
720575940625431866,720575940631108179,7.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617179451,720575940631108179,17.0,ALPN,,VM2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620437339,720575940631108179,2.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613167007,720575940631108179,14.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622785062,720575940631108179,23.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940631272515,24.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940638633535,720575940631272515,23.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940637526190,720575940631272515,18.0,ALPN,,VC1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940631272515,29.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940631335417,18.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940624770791,720575940631335417,17.0,ALPN,,VP1m+VP5_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940622368792,720575940631335417,19.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940631335417,23.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640032896,720575940631335417,13.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940631718969,17.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630546540,720575940631718969,10.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630770042,720575940631718969,4.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940631328104,720575940631718969,18.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940623528925,720575940632034700,22.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628739560,720575940632034700,19.0,ALPN,,VC2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940614727903,720575940632034700,2.0,ALPN,,DM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940632034700,21.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940632034700,21.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940644258327,720575940632034700,3.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940628181520,720575940632034700,17.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940632362015,19.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940627480586,720575940632362015,14.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940620437339,720575940632362015,18.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940644258327,720575940632362015,16.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940628181520,720575940632362015,26.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940632370719,21.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940603985952,720575940632370719,27.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618295454,720575940632370719,1.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940632370719,19.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940621185050,720575940632370719,19.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940626034819,720575940632370719,4.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940632738093,1.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940614727903,720575940632738093,4.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630770042,720575940632738093,11.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940608845525,720575940632738093,25.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940615394719,720575940632738093,1.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940639680957,720575940632738093,9.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630131663,720575940632738093,10.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940635933119,720575940632738093,17.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940623528925,720575940633155226,7.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940628316047,720575940633155226,10.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940633155226,17.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940633155226,10.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940610048981,720575940633155226,10.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940635933119,720575940633155226,15.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940633566690,14.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630024566,720575940633566690,28.0,ALPN,,DM2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940630770042,720575940633566690,19.0,ALPN,,DM1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940612284569,720575940633566690,6.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940633566690,5.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940633566690,12.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940633748505,3.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630546540,720575940633748505,10.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940614727903,720575940633748505,9.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940633748505,9.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940633748505,11.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940613345442,720575940633748505,21.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940633750297,19.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940605102694,720575940633750297,12.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618295454,720575940633750297,22.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940633750297,11.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940628467611,720575940633750297,1.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940609454603,720575940633750297,1.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940648650884,720575940633750297,19.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940603231916,720575940633750297,28.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940633799961,22.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940604431584,720575940633799961,1.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622368792,720575940633799961,5.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617668747,720575940633799961,15.0,ALPN,,VA4_lPN,left,Kenyon_Cell,,KCg-m,left
720575940627160322,720575940633799961,36.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613167007,720575940633799961,2.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940633804212,720575940633799961,25.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637009636,720575940633799961,12.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940634939327,720575940633799961,19.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940634842292,38.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940634842292,14.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940616079035,720575940634842292,13.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940610752068,720575940634842292,5.0,ALPN,"(M_adPNm4,M_adPNm5)b","M_adPNm4,M_adPNm5",left,Kenyon_Cell,KCab,KCab-m,left
720575940640032896,720575940634842292,11.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940635425460,19.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940656090017,720575940635425460,24.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628739560,720575940635425460,19.0,ALPN,,VC2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940619337536,720575940635425460,1.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940631930828,720575940635425460,4.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940635425460,1.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620465904,720575940635425460,11.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940614309535,720575940635425460,21.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940635493044,9.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940614727903,720575940635493044,8.0,ALPN,,DM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940635493044,24.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940642046453,720575940635493044,31.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940635493044,11.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940635493044,11.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940635899566,11.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940604431584,720575940635899566,8.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
